,id_player,fouls_committed,fouls_suffered,yellow_cards,red_cards
150,250132399,5,5,2,0
151,250071671,5,5,2,0
152,250068808,5,5,1,0
153,250104075,5,5,1,0
154,250186923,5,5,1,0
155,250101728,5,5,0,0
156,250177722,5,4,2,0
157,250116734,5,4,1,0
158,250145803,5,4,1,0
159,250171184,5,4,1,0
160,250132831,5,4,1,0
161,250113103,5,4,0,0
162,250186123,5,3,3,0
163,250040471,5,3,1,0
164,250005343,5,3,1,0
165,250144965,5,3,1,0
166,250162865,5,3,1,0
167,250014042,5,3,0,0
168,250127540,5,3,0,0
169,250172787,5,3,0,0
170,250041770,5,2,2,0
171,250163186,5,2,2,0
172,250113993,5,2,1,0
173,250169685,5,2,1,0
174,250156457,5,2,1,0
175,250085369,5,2,0,0
176,250153849,5,2,0,0
177,250132309,5,2,0,0
178,74699,5,1,2,0
179,250176201,5,1,1,0
180,250019573,5,1,1,0
181,250112803,5,1,1,0
182,250079677,5,1,1,0
183,250091198,5,1,1,0
184,250101723,5,1,1,0
185,250086789,5,1,0,0
186,250046522,5,1,0,0
187,250079670,5,1,0,0
188,250061027,5,0,2,0
189,250101284,5,0,1,0
190,250063957,5,0,1,0
191,250123910,5,0,1,0
192,250124222,5,0,0,0
193,250013022,4,15,1,0
194,250171055,4,9,0,0
195,250145845,4,9,0,0
196,250076126,4,8,1,0
197,250164991,4,8,0,0
198,250067629,4,8,0,0
199,250169705,4,7,1,0
200,250097909,4,7,0,0
201,250183519,4,7,0,0
202,250098471,4,6,4,1
203,250124068,4,6,3,0
204,250196586,4,6,1,0
205,250113373,4,6,0,0
206,250144297,4,6,0,0
207,250132886,4,5,2,0
208,104733,4,5,1,0
209,250167977,4,5,1,0
210,250116699,4,5,1,0
211,250041626,4,5,0,0
212,250172668,4,5,0,0
213,250187759,4,5,0,0
214,250088150,4,5,0,0
215,250168990,4,4,2,1
216,250090766,4,4,1,0
217,250134138,4,4,0,0
218,250086316,4,4,0,0
219,250056159,4,4,0,0
220,250129175,4,4,0,0
221,250086263,4,4,0,0
222,250185976,4,4,0,0
223,250153945,4,3,2,0
224,250188511,4,3,2,0
225,250110734,4,3,2,0
226,250122213,4,3,2,0
227,250041771,4,3,2,0
228,250085751,4,3,1,0
229,250024349,4,3,1,0
230,250189052,4,3,1,0
231,250063984,4,3,1,0
232,250080572,4,3,1,0
233,250117406,4,3,1,0
234,250189506,4,3,0,0
235,250096309,4,3,0,0
236,250064446,4,3,0,0
237,250099258,4,3,0,0
238,250079541,4,3,0,0
239,250117705,4,3,0,0
240,250122187,4,3,0,0
241,250164835,4,3,0,0
242,250154416,4,3,0,0
243,250164780,4,3,0,0
244,250082469,4,3,0,0
245,250067630,4,2,3,0
246,250104089,4,2,2,1
247,250058044,4,2,2,0
248,250146674,4,2,1,0
249,250121218,4,2,1,0
250,250137390,4,2,1,0
251,250143328,4,2,1,0
252,250005231,4,2,1,0
253,250106148,4,2,0,0
254,250106722,4,2,0,0
255,250188225,4,2,0,0
256,250163786,4,1,2,0
257,250029318,4,1,2,0
258,250194573,4,1,2,0
259,250064064,4,1,1,0
260,250079279,4,1,1,0
261,250135615,4,1,1,0
262,250028715,4,1,0,0
263,250138382,4,1,0,0
264,108908,4,1,0,0
265,250103562,4,1,0,0
266,250163777,4,1,0,0
267,250163447,4,1,0,0
268,250138982,4,1,0,0
269,250087118,4,0,1,0
270,250055660,4,0,1,0
271,250113392,4,0,1,0
272,250139036,4,0,1,0
273,250099399,4,0,1,0
274,250162325,4,0,0,0
275,250174849,4,0,0,0
276,250112217,3,11,0,0
277,250124430,3,10,1,0
278,250119181,3,10,0,0
279,250131541,3,9,0,0
280,250106969,3,9,0,0
281,250188247,3,8,1,0
282,250086037,3,8,1,0
283,250187067,3,8,0,0
284,250004363,3,7,2,0
285,250063394,3,7,1,0
286,250187837,3,6,2,0
287,250174149,3,6,1,0
288,250104939,3,6,1,0
289,250108215,3,6,0,0
290,250116951,3,6,0,0
291,250091013,3,5,2,0
292,250139445,3,5,1,0
293,250145629,3,5,1,0
294,250022829,3,5,1,0
295,250127439,3,5,0,0
296,250123695,3,5,0,0
297,250040521,3,4,3,0
298,250126449,3,4,1,0
299,250112842,3,4,1,0
300,250043066,3,4,1,0
301,250196664,3,4,1,0
302,250200308,3,4,0,0
303,250081223,3,4,0,0
304,250128255,3,4,0,0
305,1905643,3,4,0,0
306,250166916,3,4,0,0
307,250023097,3,3,2,0
308,250013058,3,3,2,0
309,250187672,3,3,1,1
310,250070417,3,3,1,0
311,250131901,3,3,1,0
312,250032786,3,3,1,0
313,250091172,3,3,1,0
314,250187143,3,3,1,0
315,250132465,3,3,1,0
316,250051754,3,3,0,0
317,250076574,3,3,0,0
318,250159544,3,3,0,0
319,250200313,3,3,0,0
320,250172227,3,3,0,0
321,250198274,3,3,0,0
322,250039931,3,2,2,1
323,250121965,3,2,2,0
324,250065301,3,2,2,0
325,250054969,3,2,1,0
326,250026229,3,2,1,0
327,250019616,3,2,1,0
328,250194557,3,2,1,0
329,1902685,3,2,1,0
330,250064188,3,2,0,0
331,250099671,3,2,0,0
332,250128409,3,2,0,0
333,250132829,3,2,0,0
334,250102901,3,2,0,0
335,250115487,3,2,0,0
336,50327423,3,2,0,0
337,250146926,3,2,0,0
338,250115436,3,1,2,0
339,250196543,3,1,2,0
340,250122983,3,1,1,0
341,250079003,3,1,1,0
342,103335,3,1,1,0
343,250076631,3,1,1,0
344,250116067,3,1,1,0
345,250067334,3,1,1,0
346,250019346,3,1,1,0
347,250194564,3,1,1,0
348,250132195,3,1,1,0
349,250193518,3,1,1,0
350,250144288,3,1,1,0
351,250102866,3,1,0,0
352,250042631,3,1,0,0
353,250014636,3,1,0,0
354,250058270,3,1,0,0
355,1903428,3,1,0,0
356,250082664,3,1,0,0
357,250126267,3,1,0,0
358,250172340,3,0,3,0
359,250141610,3,0,2,0
360,250171045,3,0,2,0
361,50327420,3,0,1,0
362,250059115,3,0,1,0
363,250066157,3,0,1,0
364,250058220,3,0,1,0
365,250156002,3,0,1,0
366,250055149,3,0,1,0
367,250089276,3,0,1,0
368,250096716,3,0,0,0
369,250187221,3,0,0,0
370,250042779,3,0,0,0
371,250166930,3,0,0,0
372,250174830,3,0,0,0
373,250008901,3,0,0,0
374,250027008,3,0,0,0
375,250153701,3,0,0,0
376,250080471,3,0,0,0
377,250125538,2,14,0,0
378,250027780,2,10,1,0
379,250177886,2,10,0,0
380,250118964,2,9,0,0
381,250112400,2,8,1,0
382,250143693,2,8,0,0
383,250016833,2,8,0,0
384,250058722,2,8,0,0
385,250015966,2,8,0,0
386,250130234,2,7,0,0
387,250173126,2,7,0,0
388,250106709,2,6,1,0
389,250074010,2,6,1,0
390,250081555,2,6,1,0
391,250112880,2,6,0,0
392,250118281,2,5,1,0
393,250110894,2,5,1,0
394,250086709,2,5,1,0
395,250134856,2,5,0,0
396,250107477,2,5,0,0
397,250132401,2,4,1,0
398,98023,2,4,1,0
399,102153,2,4,1,0
400,250121294,2,4,0,0
401,250052469,2,4,0,0
402,250117410,2,4,0,0
403,250187184,2,4,0,0
404,250064232,2,4,0,0
405,250121584,2,4,0,0
406,250113142,2,4,0,0
407,250129735,2,4,0,0
408,250135607,2,4,0,0
409,250127492,2,3,2,0
410,250122746,2,3,2,0
411,250105686,2,3,2,0
412,250118504,2,3,1,0
413,250174822,2,3,1,0
414,250105244,2,3,1,0
415,250181712,2,3,1,0
416,250101472,2,3,1,0
417,250103758,2,3,0,0
418,250104066,2,3,0,0
419,250023009,2,3,0,0
420,250153634,2,3,0,0
421,250042632,2,3,0,0
422,250024448,2,3,0,0
423,250130406,2,2,1,0
424,250097638,2,2,1,0
425,250088104,2,2,1,0
426,250160568,2,2,1,0
427,250117511,2,2,1,0
428,250110361,2,2,1,0
429,250172907,2,2,0,0
430,250163623,2,2,0,0
431,250192048,2,2,0,0
432,1909917,2,2,0,0
433,250127239,2,2,0,0
434,250197801,2,2,0,0
435,250180059,2,2,0,0
436,250181082,2,2,0,0
437,250115134,2,1,2,0
438,50327428,2,1,1,0
439,250155799,2,1,1,0
440,250094540,2,1,1,0
441,250081921,2,1,1,0
442,250193541,2,1,1,0
443,250087967,2,1,1,0
444,250163731,2,1,1,0
445,250023551,2,1,1,0
446,250006998,2,1,1,0
447,250076357,2,1,0,0
448,250114167,2,1,0,0
449,250101238,2,1,0,0
450,250115948,2,1,0,0
451,250187671,2,1,0,0
452,250142271,2,0,1,0
453,250064233,2,0,1,0
454,250128222,2,0,1,0
455,250112513,2,0,1,0
456,250165236,2,0,1,0
457,250182794,2,0,1,0
458,250196663,2,0,0,1
459,250156459,2,0,0,0
460,250197796,2,0,0,0
461,250138653,2,0,0,0
462,250129446,2,0,0,0
463,250116904,2,0,0,0
464,250102417,2,0,0,0
465,250091175,2,0,0,0
466,250003318,2,0,0,0
467,250107509,2,0,0,0
468,250162177,2,0,0,0
469,250127502,2,0,0,0
470,250199902,2,0,0,0
471,250197958,2,0,0,0
472,250067749,2,0,0,0
473,250022869,2,0,0,0
474,250197264,2,0,0,0
475,250139255,2,0,0,0
476,250180309,2,0,0,0
477,250193534,2,0,0,0
478,250171667,2,0,0,0
479,250139101,2,0,0,0
480,250042329,1,10,1,0
481,250128120,1,9,0,0
482,1905153,1,9,0,0
483,250096698,1,9,0,0
484,250189363,1,8,1,0
485,250080553,1,8,0,0
486,250163400,1,8,0,0
487,250056982,1,8,0,0
488,250153349,1,7,1,0
489,250177497,1,7,1,0
490,250101444,1,7,0,0
491,250153402,1,6,0,0
492,250198119,1,6,0,0
493,250173502,1,6,0,0
494,250061721,1,5,1,0
495,250146610,1,5,0,0
496,250056566,1,5,0,0
497,250091187,1,4,2,0
498,250177879,1,4,1,0
499,250063980,1,4,0,0
500,250081720,1,4,0,0
501,250010223,1,4,0,0
502,250089209,1,4,0,0
503,250063617,1,4,0,0
504,250063505,1,3,3,0
505,250161142,1,3,1,0
506,250042422,1,3,0,0
507,250019498,1,3,0,0
508,250135672,1,3,0,0
509,250128385,1,3,0,0
510,250166754,1,3,0,0
511,250117415,1,3,0,0
512,250135416,1,2,1,0
513,250188223,1,2,1,0
514,250061589,1,2,1,0
515,250118797,1,2,1,0
516,250064444,1,2,0,0
517,103806,1,2,0,0
518,250124849,1,2,0,0
519,250055109,1,2,0,0
520,250134661,1,2,0,0
521,250123428,1,2,0,0
522,250143669,1,2,0,0
523,1909868,1,2,0,0
524,250091841,1,2,0,0
525,250101201,1,1,1,1
526,250158476,1,1,1,0
527,250029535,1,1,1,0
528,250058215,1,1,1,0
529,250096737,1,1,1,0
530,250176491,1,1,1,0
531,250136445,1,1,1,0
532,250103561,1,1,0,1
533,250006714,1,1,0,0
534,250000679,1,1,0,0
535,250158901,1,1,0,0
536,250101097,1,1,0,0
537,250141861,1,1,0,0
538,250128468,1,1,0,0
539,250056189,1,1,0,0
540,250081341,1,1,0,0
541,250105167,1,1,0,0
542,250105681,1,1,0,0
543,250168465,1,1,0,0
544,250099459,1,1,0,0
545,250054393,1,1,0,0
546,250090719,1,1,0,0
547,250042521,1,1,0,0
548,250116654,1,1,0,0
549,250178782,1,1,0,0
550,250193506,1,1,0,0
551,250196665,1,1,0,0
552,250134190,1,1,0,0
553,250104101,1,1,0,0
554,250181428,1,1,0,0
555,250144964,1,1,0,0
556,250024795,1,1,0,0
557,250187899,1,1,0,0
558,250189174,1,1,0,0
559,250097935,1,1,0,0
560,74954,1,0,1,0
561,250198501,1,0,1,0
562,250088320,1,0,1,0
563,250175393,1,0,1,0
564,250169763,1,0,1,0
565,250055899,1,0,0,1
566,250092668,1,0,0,0
567,250121330,1,0,0,0
568,250172673,1,0,0,0
569,250198114,1,0,0,0
570,250113237,1,0,0,0
571,250174851,1,0,0,0
572,250055110,1,0,0,0
573,250067295,1,0,0,0
574,250133390,1,0,0,0
575,107044,1,0,0,0
576,250154302,1,0,0,0
577,250010259,1,0,0,0
578,250116069,1,0,0,0
579,250089688,1,0,0,0
580,250112117,1,0,0,0
581,250187620,1,0,0,0
582,250097337,1,0,0,0
583,250172062,1,0,0,0
584,250053792,1,0,0,0
585,250121972,1,0,0,0
586,250180810,1,0,0,0
587,250117471,1,0,0,0
588,250164781,1,0,0,0
589,250140936,1,0,0,0
590,250050416,1,0,0,0
591,250166680,1,0,0,0
592,250168996,1,0,0,0
593,250176485,1,0,0,0
594,250118962,1,0,0,0
595,1906553,1,0,0,0
596,250174602,1,0,0,0
597,250199913,1,0,0,0
598,250183510,1,0,0,0
599,250116759,1,0,0,0
600,250058260,1,0,0,0
601,250138999,1,0,0,0
602,250139207,0,7,0,0
603,250091165,0,6,1,0
604,250024370,0,6,0,0
605,250128451,0,6,0,0
606,250088039,0,6,0,0
607,250164785,0,6,0,0
608,250193519,0,5,0,0
609,250105717,0,4,0,0
610,250127347,0,4,0,0
611,250188246,0,4,0,0
612,250121552,0,4,0,0
613,250161881,0,4,0,0
614,250091828,0,3,1,0
615,250040573,0,3,0,0
616,250042780,0,3,0,0
617,250106935,0,3,0,0
618,250181460,0,3,0,0
619,250105818,0,2,1,0
620,250123020,0,2,1,0
621,250121017,0,2,0,0
622,250005335,0,2,0,0
623,250101534,0,2,0,0
624,250087877,0,2,0,0
625,250011668,0,2,0,0
626,250089719,0,2,0,0
627,250169265,0,2,0,0
628,250052849,0,2,0,0
629,250064482,0,2,0,0
630,250137395,0,2,0,0
631,250085475,0,1,2,0
632,98078,0,1,1,0
633,250171278,0,1,1,0
634,250101144,0,1,1,0
635,250105890,0,1,1,0
636,250153617,0,1,1,0
637,1906511,0,1,1,0
638,97746,0,1,0,0
639,250157134,0,1,0,0
640,250124006,0,1,0,0
641,250113444,0,1,0,0
642,97923,0,1,0,0
643,250123304,0,1,0,0
644,250078922,0,1,0,0
645,250136464,0,1,0,0
646,250029377,0,1,0,0
647,250164004,0,1,0,0
648,250165547,0,1,0,0
649,250138250,0,1,0,0
650,250090955,0,1,0,0
651,250080461,0,1,0,0
652,250183092,0,1,0,0
653,250121329,0,1,0,0
654,250064310,0,1,0,0
655,250080570,0,1,0,0
656,250182606,0,1,0,0
657,250153851,0,1,0,0
658,250098468,0,1,0,0
659,250129343,0,1,0,0
660,250137525,0,1,0,0
661,250193531,0,1,0,0
662,250055216,0,1,0,0
663,250020850,0,1,0,0
664,250079522,0,1,0,0
665,250138985,0,1,0,0
666,250121536,0,1,0,0
667,250136348,0,1,0,0
668,250198120,0,1,0,0
669,250128943,0,1,0,0
670,250127426,0,1,0,0
671,250198122,0,1,0,0
672,250089626,0,1,0,0
673,250051291,0,0,1,0
674,1907188,0,0,1,0
675,250007075,0,0,1,0
676,250058218,0,0,1,0
677,250138626,0,0,1,0
678,250135068,0,0,0,0
679,250105612,0,0,0,0
680,250087102,0,0,0,0
681,250012069,0,0,0,0
682,102420,0,0,0,0
683,250081721,0,0,0,0
684,250069832,0,0,0,0
685,250083732,0,0,0,0
686,250073809,0,0,0,0
687,250052744,0,0,0,0
688,250117491,0,0,0,0
689,250099867,0,0,0,0
690,250077750,0,0,0,0
691,250066131,0,0,0,0
692,250066156,0,0,0,0
693,250139028,0,0,0,0
694,250090101,0,0,0,0
695,250089824,0,0,0,0
696,250079112,0,0,0,0
697,250041781,0,0,0,0
698,250028705,0,0,0,0
699,250101313,0,0,0,0
700,250052957,0,0,0,0
701,250057117,0,0,0,0
702,250132322,0,0,0,0
703,250101696,0,0,0,0
704,250174737,0,0,0,0
705,250163224,0,0,0,0
706,250105664,0,0,0,0
707,250081931,0,0,0,0
708,250073778,0,0,0,0
709,250007631,0,0,0,0
710,250014114,0,0,0,0
711,250172594,0,0,0,0
712,250110159,0,0,0,0
713,1902445,0,0,0,0
714,250130771,0,0,0,0
715,250138623,0,0,0,0
716,250200307,0,0,0,0
717,250177333,0,0,0,0
718,250170117,0,0,0,0
719,250106789,0,0,0,0
720,250041564,0,0,0,0
721,250176187,0,0,0,0
722,250077644,0,0,0,0
723,250118912,0,0,0,0
724,250029862,0,0,0,0
725,250170137,0,0,0,0
726,250188129,0,0,0,0
727,250119144,0,0,0,0
728,250056861,0,0,0,0
729,250104128,0,0,0,0
730,250199218,0,0,0,0
731,250127024,0,0,0,0
732,250087542,0,0,0,0
733,250133903,0,0,0,0
734,250187320,0,0,0,0
735,250112488,0,0,0,0
736,250105284,0,0,0,0
737,250176477,0,0,0,0
738,250159294,0,0,0,0
739,250127149,0,0,0,0
740,250161761,0,0,0,0
741,250004986,0,0,0,0
742,250107089,0,0,0,0
743,250022366,0,0,0,0
744,250200233,0,0,0,0
745,250177597,0,0,0,0
746,250165221,0,0,0,0
747,250197800,0,0,0,0
748,250088122,0,0,0,0
749,250186116,0,0,0,0
750,250063803,0,0,0,0
751,250201738,0,0,0,0
752,250190378,0,0,0,0
753,250189610,0,0,0,0
754,250154458,0,0,0,0
755,250187793,0,0,0,0
756,250192873,0,0,0,0
757,250196544,0,0,0,0
758,250171659,0,0,0,0
759,250139387,0,0,0,0
760,250128391,0,0,0,0
761,250193442,0,0,0,0
762,250189107,0,0,0,0
763,250178067,0,0,0,0
764,250154309,0,0,0,0
765,250134952,0,0,0,0
766,250090398,0,0,0,0
767,250087431,0,0,0,0
768,93443,,,0,0
769,69178,,,0,0
770,250204164,,,0,0
771,250202692,,,0,0
772,250201731,,,0,0
773,250201718,,,0,0
774,250201026,,,0,0
775,250200248,,,0,0
776,250199905,,,0,0
777,250199900,,,0,0
778,250199899,,,0,0
779,250199543,,,0,0
780,250199225,,,0,0
781,250198502,,,0,0
782,250198498,,,0,0
783,250198116,,,0,0
784,250197868,,,0,0
785,250197866,,,0,0
786,250196593,,,0,0
787,250196587,,,0,0
788,250196584,,,0,0
789,250196581,,,0,0
790,250196542,,,0,0
791,250195173,,,0,0
792,250194271,,,0,0
793,250193410,,,0,0
794,250193232,,,0,0
795,250192699,,,0,0
796,250192639,,,0,0
797,250192405,,,0,0
798,250192269,,,0,0
799,250190780,,,0,0
800,250190776,,,0,0
801,250190774,,,0,0
802,250190621,,,0,0
803,250190375,,,0,0
804,250190232,,,0,0
805,250190210,,,0,0
806,250190117,,,0,0
807,250189876,,,0,0
808,250189858,,,0,0
809,250189609,,,0,0
810,250189295,,,0,0
811,250189230,,,0,0
812,250189136,,,0,0
813,250189108,,,0,0
814,250188470,,,0,0
815,250187771,,,0,0
816,250185049,,,0,0
817,250184806,,,0,0
818,250184578,,,0,0
819,250184504,,,0,0
820,250183894,,,0,0
821,250183477,,,0,0
822,250183467,,,0,0
823,250183341,,,0,0
824,250182971,,,0,0
825,250182463,,,0,0
826,250180883,,,0,0
827,250180112,,,0,0
828,250180111,,,0,0
829,250179734,,,0,0
830,250179137,,,0,0
831,250179078,,,0,0
832,250178085,,,0,0
833,250178076,,,0,0
834,250177933,,,0,0
835,250177819,,,0,0
836,250177771,,,0,0
837,250177612,,,0,0
838,250177593,,,0,0
839,250177504,,,0,0
840,250177433,,,0,0
841,250177426,,,0,0
842,250177381,,,0,0
843,250177259,,,0,0
844,250176534,,,0,0
845,250176533,,,0,0
846,250176532,,,0,0
847,250176488,,,0,0
848,250176275,,,0,0
849,250176229,,,0,0
850,250176213,,,0,0
851,250176212,,,0,0
852,250176188,,,0,0
853,250176181,,,0,0
854,250174995,,,0,0
855,250174331,,,0,0
856,250173127,,,0,0
857,250172534,,,0,0
858,250171662,,,0,0
859,250171100,,,0,0
860,250171004,,,0,0
861,250171003,,,0,0
862,250170952,,,0,0
863,250170141,,,0,0
864,250170133,,,0,0
865,250169918,,,0,0
866,250169894,,,0,0
867,250169891,,,0,0
868,250169577,,,0,0
869,250169576,,,0,0
870,250168729,,,0,0
871,250168138,,,0,0
872,250168060,,,0,0
873,250167072,,,0,0
874,250166787,,,0,0
875,250165002,,,0,0
876,250164989,,,0,0
877,250164892,,,0,0
878,250164860,,,0,0
879,250164853,,,0,0
880,250164740,,,0,0
881,250164626,,,0,0
882,250164226,,,0,0
883,250164169,,,0,0
884,250164068,,,0,0
885,250164054,,,0,0
886,250163658,,,0,0
887,250163505,,,0,0
888,250162627,,,0,0
889,250162176,,,0,0
890,250160990,,,0,0
891,250160835,,,0,0
892,250154426,,,0,0
893,250154389,,,0,0
894,250154360,,,0,0
895,250154332,,,0,0
896,250154301,,,0,0
897,250153773,,,0,0
898,250153677,,,0,0
899,250153412,,,0,0
900,250153408,,,0,0
901,250150470,,,0,0
902,250148144,,,0,0
903,250138956,,,0,0
904,250138950,,,0,0
905,250138635,,,0,0
906,250138390,,,0,0
907,250138286,,,0,0
908,250138239,,,0,0
909,250137521,,,0,0
910,250135608,,,0,0
911,250135499,,,0,0
912,250135497,,,0,0
913,250134170,,,0,0
914,250129928,,,0,0
915,250129831,,,0,0
916,250128898,,,0,0
917,250127130,,,0,0
918,250124401,,,0,0
919,250124400,,,0,0
920,250123440,,,0,0
921,250118787,,,0,0
922,250117408,,,0,0
923,250113263,,,0,0
924,250109859,,,0,0
925,250109381,,,0,0
926,250109378,,,0,0
927,250108031,,,0,0
928,250106979,,,0,0
929,250106880,,,0,0
930,250103498,,,0,0
931,250101698,,,0,0
932,250096761,,,0,0
933,250088389,,,0,0
934,250088117,,,0,0
935,250086637,,,0,0
936,250082738,,,0,0
937,250082625,,,0,0
938,250081634,,,0,0
939,250074072,,,0,0
940,250070418,,,0,0
941,250069830,,,0,0
942,250067821,,,0,0
943,250067541,,,0,0
944,250066521,,,0,0
945,250065307,,,0,0
946,250061507,,,0,0
947,250058121,,,0,0
948,250056735,,,0,0
949,250042778,,,0,0
950,250041563,,,0,0
951,250040599,,,0,0
952,250017814,,,0,0
953,250015753,,,0,0
954,250011071,,,0,0
955,250000104,,,0,0
956,108501,,,0,0
957,103827,,,0,0
958,101585,,,0,0
